,County,Technology,Year,Vehicle Count,Make,Model
510,Bedford,All,2021,5,TESLA,MODEL X
511,Bedford,All,2021,10,TOYOTA,PRIUS PRIME
512,Bedford,BEV,2021,2,BMW,I3
513,Bedford,BEV,2021,11,CHEVROLET,BOLT EV
514,Bedford,BEV,2021,1,FORD,MUSTANG MACH-E
515,Bedford,BEV,2021,17,NISSAN,LEAF
516,Bedford,BEV,2021,19,TESLA,MODEL 3
517,Bedford,BEV,2021,15,TESLA,MODEL S
518,Bedford,BEV,2021,5,TESLA,MODEL X
519,Bedford,PHEV,2021,1,AUDI,Q5 E
520,Bedford,PHEV,2021,2,BMW,X5
521,Bedford,PHEV,2021,6,CADILLAC,ELR
522,Bedford,PHEV,2021,36,CHEVROLET,VOLT
523,Bedford,PHEV,2021,6,CHRYSLER,PACIFICA
524,Bedford,PHEV,2021,2,FORD,FUSION
525,Bedford,PHEV,2021,2,PORSCHE,PANAMERA
526,Bedford,PHEV,2021,10,TOYOTA,PRIUS PRIME
527,Bedford,All,2022,5,AUDI,E-TRON
528,Bedford,All,2022,1,AUDI,Q4
529,Bedford,All,2022,2,AUDI,Q5 E
530,Bedford,All,2022,3,BMW,530E
531,Bedford,All,2022,1,BMW,I3
532,Bedford,All,2022,4,BMW,X5
533,Bedford,All,2022,4,CADILLAC,ELR
534,Bedford,All,2022,5,CHEVROLET,BOLT EUV
535,Bedford,All,2022,11,CHEVROLET,BOLT EV
536,Bedford,All,2022,40,CHEVROLET,VOLT
537,Bedford,All,2022,12,CHRYSLER,PACIFICA
538,Bedford,All,2022,2,FORD,ESCAPE
539,Bedford,All,2022,1,FORD,F-150
540,Bedford,All,2022,3,FORD,FUSION
541,Bedford,All,2022,6,FORD,MUSTANG MACH-E
542,Bedford,All,2022,2,HONDA,CLARITY
543,Bedford,All,2022,5,JEEP,WRANGLER
544,Bedford,All,2022,1,KIA,NIRO
545,Bedford,All,2022,3,MERCEDES-BENZ,EQS-CLASS SEDAN
546,Bedford,All,2022,14,NISSAN,LEAF
547,Bedford,All,2022,34,TESLA,MODEL 3
548,Bedford,All,2022,16,TESLA,MODEL S
549,Bedford,All,2022,11,TESLA,MODEL X
550,Bedford,All,2022,4,TESLA,MODEL Y
551,Bedford,All,2022,7,TOYOTA,PRIUS PRIME
552,Bedford,All,2022,4,VOLKSWAGEN,ID.4
553,Bedford,BEV,2022,5,AUDI,E-TRON
554,Bedford,BEV,2022,1,AUDI,Q4
555,Bedford,BEV,2022,1,BMW,I3
556,Bedford,BEV,2022,5,CHEVROLET,BOLT EUV
557,Bedford,BEV,2022,11,CHEVROLET,BOLT EV
558,Bedford,BEV,2022,1,FORD,F-150
559,Bedford,BEV,2022,6,FORD,MUSTANG MACH-E
560,Bedford,BEV,2022,3,MERCEDES-BENZ,EQS-CLASS SEDAN
561,Bedford,BEV,2022,14,NISSAN,LEAF
562,Bedford,BEV,2022,34,TESLA,MODEL 3
563,Bedford,BEV,2022,16,TESLA,MODEL S
564,Bedford,BEV,2022,11,TESLA,MODEL X
565,Bedford,BEV,2022,4,TESLA,MODEL Y
566,Bedford,BEV,2022,4,VOLKSWAGEN,ID.4
567,Bedford,PHEV,2022,2,AUDI,Q5 E
568,Bedford,PHEV,2022,3,BMW,530E
569,Bedford,PHEV,2022,4,BMW,X5
570,Bedford,PHEV,2022,4,CADILLAC,ELR
571,Bedford,PHEV,2022,40,CHEVROLET,VOLT
572,Bedford,PHEV,2022,12,CHRYSLER,PACIFICA
573,Bedford,PHEV,2022,2,FORD,ESCAPE
574,Bedford,PHEV,2022,3,FORD,FUSION
575,Bedford,PHEV,2022,2,HONDA,CLARITY
576,Bedford,PHEV,2022,5,JEEP,WRANGLER
577,Bedford,PHEV,2022,1,KIA,NIRO
578,Bedford,PHEV,2022,7,TOYOTA,PRIUS PRIME
579,Bedford,All,2023,8,AUDI,E-TRON
580,Bedford,All,2023,4,AUDI,Q4
581,Bedford,All,2023,2,AUDI,Q5 E
582,Bedford,All,2023,8,BMW,530E
583,Bedford,All,2023,5,BMW,X5
584,Bedford,All,2023,4,CADILLAC,ELR
585,Bedford,All,2023,2,CADILLAC,LYRIQ
586,Bedford,All,2023,10,CHEVROLET,BOLT EUV
587,Bedford,All,2023,10,CHEVROLET,BOLT EV
588,Bedford,All,2023,43,CHEVROLET,VOLT
589,Bedford,All,2023,18,CHRYSLER,PACIFICA
590,Bedford,All,2023,3,FORD,ESCAPE
591,Bedford,All,2023,5,FORD,F-150
592,Bedford,All,2023,7,FORD,FUSION
593,Bedford,All,2023,11,FORD,MUSTANG MACH-E
594,Bedford,All,2023,4,HONDA,CLARITY
595,Bedford,All,2023,1,HYUNDAI,KONA ELECTRIC
596,Bedford,All,2023,6,JEEP,WRANGLER
597,Bedford,All,2023,3,KIA,EV6
598,Bedford,All,2023,5,KIA,NIRO
599,Bedford,All,2023,4,MERCEDES-BENZ,EQB-CLASS
600,Bedford,All,2023,4,MERCEDES-BENZ,EQS-CLASS SEDAN
601,Bedford,All,2023,1,MITSUBISHI,OUTLANDER
602,Bedford,All,2023,2,NISSAN,ARIYA
603,Bedford,All,2023,14,NISSAN,LEAF
604,Bedford,All,2023,3,PORSCHE,CAYENNE
605,Bedford,All,2023,3,PORSCHE,TAYCAN
606,Bedford,All,2023,3,RIVIAN,R1S
607,Bedford,All,2023,49,TESLA,MODEL 3
608,Bedford,All,2023,28,TESLA,MODEL S
609,Bedford,All,2023,14,TESLA,MODEL X
610,Bedford,All,2023,12,TESLA,MODEL Y
611,Bedford,All,2023,4,TOYOTA,PRIUS PRIME
612,Bedford,All,2023,4,TOYOTA,RAV4
613,Bedford,All,2023,4,VOLKSWAGEN,ID.4
614,Bedford,All,2023,3,VOLVO,XC90
615,Bedford,BEV,2023,8,AUDI,E-TRON
616,Bedford,BEV,2023,4,AUDI,Q4
617,Bedford,BEV,2023,2,CADILLAC,LYRIQ
618,Bedford,BEV,2023,10,CHEVROLET,BOLT EUV
619,Bedford,BEV,2023,10,CHEVROLET,BOLT EV
620,Bedford,BEV,2023,5,FORD,F-150
621,Bedford,BEV,2023,11,FORD,MUSTANG MACH-E
622,Bedford,BEV,2023,1,HYUNDAI,KONA ELECTRIC
623,Bedford,BEV,2023,3,KIA,EV6
624,Bedford,BEV,2023,2,KIA,NIRO
625,Bedford,BEV,2023,4,MERCEDES-BENZ,EQB-CLASS
626,Bedford,BEV,2023,4,MERCEDES-BENZ,EQS-CLASS SEDAN
627,Bedford,BEV,2023,2,NISSAN,ARIYA
628,Bedford,BEV,2023,14,NISSAN,LEAF
629,Bedford,BEV,2023,3,PORSCHE,TAYCAN
630,Bedford,BEV,2023,3,RIVIAN,R1S
631,Bedford,BEV,2023,49,TESLA,MODEL 3
632,Bedford,BEV,2023,28,TESLA,MODEL S
633,Bedford,BEV,2023,14,TESLA,MODEL X
634,Bedford,BEV,2023,12,TESLA,MODEL Y
635,Bedford,BEV,2023,4,TOYOTA,RAV4
636,Bedford,BEV,2023,4,VOLKSWAGEN,ID.4
637,Bedford,PHEV,2023,2,AUDI,Q5 E
638,Bedford,PHEV,2023,8,BMW,530E
639,Bedford,PHEV,2023,5,BMW,X5
640,Bedford,PHEV,2023,4,CADILLAC,ELR
641,Bedford,PHEV,2023,43,CHEVROLET,VOLT
642,Bedford,PHEV,2023,18,CHRYSLER,PACIFICA
643,Bedford,PHEV,2023,3,FORD,ESCAPE
644,Bedford,PHEV,2023,7,FORD,FUSION
645,Bedford,PHEV,2023,4,HONDA,CLARITY
646,Bedford,PHEV,2023,6,JEEP,WRANGLER
647,Bedford,PHEV,2023,3,KIA,NIRO
648,Bedford,PHEV,2023,1,MITSUBISHI,OUTLANDER
649,Bedford,PHEV,2023,3,PORSCHE,CAYENNE
650,Bedford,PHEV,2023,4,TOYOTA,PRIUS PRIME
651,Bedford,PHEV,2023,3,VOLVO,XC90
652,Bedford,All,2024,8,AUDI,E-TRON
653,Bedford,All,2024,3,AUDI,Q4
654,Bedford,All,2024,2,AUDI,Q5 E
655,Bedford,All,2024,1,AUDI,Q8
656,Bedford,All,2024,1,BMW,330E
657,Bedford,All,2024,11,BMW,530E
658,Bedford,All,2024,1,BMW,I4
659,Bedford,All,2024,1,BMW,I5
660,Bedford,All,2024,1,BMW,IX
661,Bedford,All,2024,9,BMW,X5
662,Bedford,All,2024,4,CADILLAC,ELR
663,Bedford,All,2024,5,CADILLAC,LYRIQ
664,Bedford,All,2024,10,CHEVROLET,BOLT EUV
665,Bedford,All,2024,10,CHEVROLET,BOLT EV
666,Bedford,All,2024,4,CHEVROLET,EQUINOX EV
667,Bedford,All,2024,1,CHEVROLET,SILVERADO EV
668,Bedford,All,2024,36,CHEVROLET,VOLT
669,Bedford,All,2024,12,CHRYSLER,PACIFICA
670,Bedford,All,2024,4,FORD,ESCAPE
671,Bedford,All,2024,2,FORD,F-150
672,Bedford,All,2024,3,FORD,FOCUS
673,Bedford,All,2024,3,FORD,FUSION
674,Bedford,All,2024,25,FORD,MUSTANG MACH-E
675,Bedford,All,2024,4,FORD,TRANSIT
676,Bedford,All,2024,3,GMC,HUMMER EV SUV
677,Bedford,All,2024,4,HONDA,CLARITY
678,Bedford,All,2024,3,HYUNDAI,KONA ELECTRIC
679,Bedford,All,2024,2,JAGUAR,I-PACE
680,Bedford,All,2024,3,JEEP,GRAND CHEROKEE
681,Bedford,All,2024,11,JEEP,WRANGLER
682,Bedford,All,2024,7,KIA,EV6
683,Bedford,All,2024,5,KIA,NIRO
684,Bedford,All,2024,4,LINCOLN,AVIATOR
685,Bedford,All,2024,2,LUCID,AIR
686,Bedford,All,2024,1,MAZDA,CX-70
687,Bedford,All,2024,4,MERCEDES-BENZ,EQB-CLASS
688,Bedford,All,2024,4,MERCEDES-BENZ,EQS-CLASS SEDAN
689,Bedford,All,2024,4,MERCEDES-BENZ,EQS-CLASS SUV
690,Bedford,All,2024,5,MITSUBISHI,OUTLANDER
691,Bedford,All,2024,15,NISSAN,ARIYA
692,Bedford,All,2024,12,NISSAN,LEAF
693,Bedford,All,2024,4,PORSCHE,CAYENNE
694,Bedford,All,2024,7,RIVIAN,R1S
695,Bedford,All,2024,51,TESLA,MODEL 3
696,Bedford,All,2024,33,TESLA,MODEL S
697,Bedford,All,2024,21,TESLA,MODEL X
698,Bedford,All,2024,26,TESLA,MODEL Y
699,Bedford,All,2024,4,TOYOTA,PRIUS PRIME
700,Bedford,All,2024,4,TOYOTA,RAV4
701,Bedford,All,2024,4,TOYOTA,RAV4 PRIME
702,Bedford,All,2024,4,VOLKSWAGEN,ID.4
703,Bedford,All,2024,2,VOLVO,XC40
704,Bedford,All,2024,1,VOLVO,XC60
705,Bedford,All,2024,4,VOLVO,XC90
706,Bedford,BEV,2024,8,AUDI,E-TRON
707,Bedford,BEV,2024,3,AUDI,Q4
708,Bedford,BEV,2024,1,AUDI,Q8
709,Bedford,BEV,2024,1,BMW,I4
710,Bedford,BEV,2024,1,BMW,I5
711,Bedford,BEV,2024,1,BMW,IX
712,Bedford,BEV,2024,5,CADILLAC,LYRIQ
713,Bedford,BEV,2024,10,CHEVROLET,BOLT EUV
714,Bedford,BEV,2024,10,CHEVROLET,BOLT EV
715,Bedford,BEV,2024,4,CHEVROLET,EQUINOX EV
716,Bedford,BEV,2024,1,CHEVROLET,SILVERADO EV
717,Bedford,BEV,2024,2,FORD,F-150
718,Bedford,BEV,2024,3,FORD,FOCUS
719,Bedford,BEV,2024,25,FORD,MUSTANG MACH-E
720,Bedford,BEV,2024,4,FORD,TRANSIT
721,Bedford,BEV,2024,3,GMC,HUMMER EV SUV
722,Bedford,BEV,2024,3,HYUNDAI,KONA ELECTRIC
723,Bedford,BEV,2024,2,JAGUAR,I-PACE
724,Bedford,BEV,2024,7,KIA,EV6
725,Bedford,BEV,2024,1,KIA,NIRO
726,Bedford,BEV,2024,2,LUCID,AIR
727,Bedford,BEV,2024,4,MERCEDES-BENZ,EQB-CLASS
728,Bedford,BEV,2024,4,MERCEDES-BENZ,EQS-CLASS SEDAN
729,Bedford,BEV,2024,4,MERCEDES-BENZ,EQS-CLASS SUV
730,Bedford,BEV,2024,15,NISSAN,ARIYA
731,Bedford,BEV,2024,12,NISSAN,LEAF
732,Bedford,BEV,2024,7,RIVIAN,R1S
733,Bedford,BEV,2024,51,TESLA,MODEL 3
734,Bedford,BEV,2024,33,TESLA,MODEL S
735,Bedford,BEV,2024,21,TESLA,MODEL X
736,Bedford,BEV,2024,26,TESLA,MODEL Y
737,Bedford,BEV,2024,4,TOYOTA,RAV4
738,Bedford,BEV,2024,4,VOLKSWAGEN,ID.4
739,Bedford,BEV,2024,2,VOLVO,XC40
740,Bedford,PHEV,2024,2,AUDI,Q5 E
741,Bedford,PHEV,2024,1,BMW,330E
742,Bedford,PHEV,2024,11,BMW,530E
743,Bedford,PHEV,2024,9,BMW,X5
744,Bedford,PHEV,2024,4,CADILLAC,ELR
745,Bedford,PHEV,2024,36,CHEVROLET,VOLT
746,Bedford,PHEV,2024,12,CHRYSLER,PACIFICA
747,Bedford,PHEV,2024,4,FORD,ESCAPE
748,Bedford,PHEV,2024,3,FORD,FUSION
749,Bedford,PHEV,2024,4,HONDA,CLARITY
750,Bedford,PHEV,2024,3,JEEP,GRAND CHEROKEE
751,Bedford,PHEV,2024,11,JEEP,WRANGLER
752,Bedford,PHEV,2024,4,KIA,NIRO
753,Bedford,PHEV,2024,4,LINCOLN,AVIATOR
754,Bedford,PHEV,2024,1,MAZDA,CX-70
755,Bedford,PHEV,2024,5,MITSUBISHI,OUTLANDER
756,Bedford,PHEV,2024,4,PORSCHE,CAYENNE
757,Bedford,PHEV,2024,4,TOYOTA,PRIUS PRIME
758,Bedford,PHEV,2024,4,TOYOTA,RAV4 PRIME
759,Bedford,PHEV,2024,1,VOLVO,XC60
760,Bedford,PHEV,2024,4,VOLVO,XC90
761,Benton,All,2019,1,BMW,530E
762,Benton,All,2019,11,CHEVROLET,VOLT
763,Benton,All,2019,1,CHRYSLER,PACIFICA
764,Benton,All,2019,1,NISSAN,LEAF
765,Benton,BEV,2019,1,NISSAN,LEAF
766,Benton,PHEV,2019,1,BMW,530E
767,Benton,PHEV,2019,11,CHEVROLET,VOLT
768,Benton,PHEV,2019,1,CHRYSLER,PACIFICA
769,Benton,All,2020,4,CHEVROLET,BOLT EV
770,Benton,All,2020,6,CHEVROLET,VOLT
771,Benton,All,2020,4,CHRYSLER,PACIFICA
772,Benton,All,2020,2,FORD,FOCUS
773,Benton,All,2020,4,NISSAN,LEAF
774,Benton,BEV,2020,4,CHEVROLET,BOLT EV
775,Benton,BEV,2020,2,FORD,FOCUS
776,Benton,BEV,2020,4,NISSAN,LEAF
777,Benton,PHEV,2020,6,CHEVROLET,VOLT
778,Benton,PHEV,2020,4,CHRYSLER,PACIFICA
779,Benton,All,2021,4,CHEVROLET,BOLT EV
780,Benton,All,2021,3,CHEVROLET,VOLT
781,Benton,All,2021,4,CHRYSLER,PACIFICA
782,Benton,All,2021,4,FORD,FOCUS
783,Benton,All,2021,4,FORD,FUSION
784,Benton,All,2021,4,NISSAN,LEAF
785,Benton,All,2021,1,TOYOTA,RAV4 PRIME
786,Benton,BEV,2021,4,CHEVROLET,BOLT EV
787,Benton,BEV,2021,4,FORD,FOCUS
788,Benton,BEV,2021,4,NISSAN,LEAF
789,Benton,PHEV,2021,3,CHEVROLET,VOLT
790,Benton,PHEV,2021,4,CHRYSLER,PACIFICA
791,Benton,PHEV,2021,4,FORD,FUSION
792,Benton,PHEV,2021,1,TOYOTA,RAV4 PRIME
793,Benton,All,2022,7,CHEVROLET,BOLT EV
794,Benton,All,2022,6,CHEVROLET,VOLT
795,Benton,All,2022,4,CHRYSLER,PACIFICA
796,Benton,All,2022,2,FORD,F-150
797,Benton,All,2022,4,FORD,FOCUS
798,Benton,All,2022,6,FORD,MUSTANG MACH-E
799,Benton,All,2022,3,NISSAN,LEAF
800,Benton,All,2022,2,TESLA,MODEL Y
801,Benton,All,2022,3,TOYOTA,RAV4 PRIME
802,Benton,BEV,2022,7,CHEVROLET,BOLT EV
803,Benton,BEV,2022,2,FORD,F-150
804,Benton,BEV,2022,4,FORD,FOCUS
805,Benton,BEV,2022,6,FORD,MUSTANG MACH-E
806,Benton,BEV,2022,3,NISSAN,LEAF
807,Benton,BEV,2022,2,TESLA,MODEL Y
808,Benton,PHEV,2022,6,CHEVROLET,VOLT
809,Benton,PHEV,2022,4,CHRYSLER,PACIFICA
810,Benton,PHEV,2022,3,TOYOTA,RAV4 PRIME
811,Benton,All,2023,1,CHEVROLET,BLAZER EV
812,Benton,All,2023,4,CHEVROLET,BOLT EUV
813,Benton,All,2023,11,CHEVROLET,BOLT EV
814,Benton,All,2023,6,CHEVROLET,VOLT
815,Benton,All,2023,4,CHRYSLER,PACIFICA
816,Benton,All,2023,1,FORD,ESCAPE
817,Benton,All,2023,4,FORD,F-150
818,Benton,All,2023,4,FORD,FOCUS
819,Benton,All,2023,8,FORD,MUSTANG MACH-E
820,Benton,All,2023,3,HONDA,CLARITY
821,Benton,All,2023,2,IC BUS,PB10E
822,Benton,All,2023,4,KIA,EV6
823,Benton,All,2023,3,LINCOLN,CORSAIR
824,Benton,All,2023,2,NISSAN,LEAF
825,Benton,All,2023,2,TESLA,MODEL 3
826,Benton,All,2023,4,TESLA,MODEL Y
827,Benton,All,2023,1,TOYOTA,PRIUS PRIME
828,Benton,All,2023,1,TOYOTA,RAV4 PRIME
829,Benton,BEV,2023,1,CHEVROLET,BLAZER EV
830,Benton,BEV,2023,4,CHEVROLET,BOLT EUV
831,Benton,BEV,2023,11,CHEVROLET,BOLT EV
832,Benton,BEV,2023,4,FORD,F-150
833,Benton,BEV,2023,4,FORD,FOCUS
834,Benton,BEV,2023,8,FORD,MUSTANG MACH-E
835,Benton,BEV,2023,2,IC BUS,PB10E
836,Benton,BEV,2023,4,KIA,EV6
837,Benton,BEV,2023,2,NISSAN,LEAF
838,Benton,BEV,2023,2,TESLA,MODEL 3
839,Benton,BEV,2023,4,TESLA,MODEL Y
840,Benton,PHEV,2023,6,CHEVROLET,VOLT
841,Benton,PHEV,2023,4,CHRYSLER,PACIFICA
842,Benton,PHEV,2023,1,FORD,ESCAPE
843,Benton,PHEV,2023,3,HONDA,CLARITY
844,Benton,PHEV,2023,3,LINCOLN,CORSAIR
845,Benton,PHEV,2023,1,TOYOTA,PRIUS PRIME
846,Benton,PHEV,2023,1,TOYOTA,RAV4 PRIME
847,Benton,All,2024,4,CHEVROLET,BLAZER EV
848,Benton,All,2024,8,CHEVROLET,BOLT EUV
849,Benton,All,2024,11,CHEVROLET,BOLT EV
850,Benton,All,2024,12,CHEVROLET,VOLT
851,Benton,All,2024,4,CHRYSLER,PACIFICA
852,Benton,All,2024,3,FORD,C-MAX
853,Benton,All,2024,4,FORD,ESCAPE
854,Benton,All,2024,4,FORD,F-150
855,Benton,All,2024,8,FORD,MUSTANG MACH-E
856,Benton,All,2024,2,GEM,GEM
857,Benton,All,2024,4,GENESIS,GV60
858,Benton,All,2024,4,HONDA,CLARITY
859,Benton,All,2024,2,IC BUS,PB10E
860,Benton,All,2024,2,KIA,EV6
861,Benton,All,2024,4,LINCOLN,CORSAIR
862,Benton,All,2024,4,NISSAN,LEAF
863,Benton,All,2024,9,TESLA,MODEL 3
864,Benton,All,2024,13,TESLA,MODEL Y
865,Benton,All,2024,4,TOYOTA,PRIUS PRIME
866,Benton,BEV,2024,4,CHEVROLET,BLAZER EV
867,Benton,BEV,2024,8,CHEVROLET,BOLT EUV
868,Benton,BEV,2024,11,CHEVROLET,BOLT EV
869,Benton,BEV,2024,4,FORD,F-150
870,Benton,BEV,2024,8,FORD,MUSTANG MACH-E
871,Benton,BEV,2024,2,GEM,GEM
872,Benton,BEV,2024,4,GENESIS,GV60
873,Benton,BEV,2024,2,IC BUS,PB10E
874,Benton,BEV,2024,2,KIA,EV6
875,Benton,BEV,2024,4,NISSAN,LEAF
876,Benton,BEV,2024,9,TESLA,MODEL 3
877,Benton,BEV,2024,13,TESLA,MODEL Y
878,Benton,PHEV,2024,12,CHEVROLET,VOLT
879,Benton,PHEV,2024,4,CHRYSLER,PACIFICA
880,Benton,PHEV,2024,3,FORD,C-MAX
881,Benton,PHEV,2024,4,FORD,ESCAPE
882,Benton,PHEV,2024,4,HONDA,CLARITY
883,Benton,PHEV,2024,4,LINCOLN,CORSAIR
884,Benton,PHEV,2024,4,TOYOTA,PRIUS PRIME
885,Bledsoe,All,2019,7,CHEVROLET,VOLT
886,Bledsoe,All,2019,1,CHRYSLER,PACIFICA
887,Bledsoe,PHEV,2019,7,CHEVROLET,VOLT
888,Bledsoe,PHEV,2019,1,CHRYSLER,PACIFICA
889,Bledsoe,All,2020,8,CHEVROLET,VOLT
890,Bledsoe,All,2020,4,CHRYSLER,PACIFICA
891,Bledsoe,All,2020,6,NISSAN,LEAF
892,Bledsoe,BEV,2020,6,NISSAN,LEAF
893,Bledsoe,PHEV,2020,8,CHEVROLET,VOLT
894,Bledsoe,PHEV,2020,4,CHRYSLER,PACIFICA
895,Bledsoe,All,2021,8,CHEVROLET,VOLT
896,Bledsoe,All,2021,6,CHRYSLER,PACIFICA
897,Bledsoe,All,2021,4,FORD,C-MAX
898,Bledsoe,All,2021,2,JEEP,WRANGLER
899,Bledsoe,All,2021,6,NISSAN,LEAF
900,Bledsoe,All,2021,4,TESLA,MODEL 3
901,Bledsoe,BEV,2021,6,NISSAN,LEAF
902,Bledsoe,BEV,2021,4,TESLA,MODEL 3
903,Bledsoe,PHEV,2021,8,CHEVROLET,VOLT
904,Bledsoe,PHEV,2021,6,CHRYSLER,PACIFICA
905,Bledsoe,PHEV,2021,4,FORD,C-MAX
906,Bledsoe,PHEV,2021,2,JEEP,WRANGLER
907,Bledsoe,All,2022,9,CHEVROLET,VOLT
908,Bledsoe,All,2022,10,CHRYSLER,PACIFICA
909,Bledsoe,All,2022,4,FORD,C-MAX
910,Bledsoe,All,2022,5,FORD,FUSION
911,Bledsoe,All,2022,2,IC BUS,PB10E
912,Bledsoe,All,2022,2,JEEP,WRANGLER
913,Bledsoe,All,2022,7,NISSAN,LEAF
914,Bledsoe,All,2022,4,SMART,FORTWO
915,Bledsoe,All,2022,4,TESLA,MODEL 3
916,Bledsoe,BEV,2022,2,IC BUS,PB10E
917,Bledsoe,BEV,2022,7,NISSAN,LEAF
918,Bledsoe,BEV,2022,4,SMART,FORTWO
919,Bledsoe,BEV,2022,4,TESLA,MODEL 3
920,Bledsoe,PHEV,2022,9,CHEVROLET,VOLT
921,Bledsoe,PHEV,2022,10,CHRYSLER,PACIFICA
922,Bledsoe,PHEV,2022,4,FORD,C-MAX
923,Bledsoe,PHEV,2022,5,FORD,FUSION
924,Bledsoe,PHEV,2022,2,JEEP,WRANGLER
925,Bledsoe,All,2023,4,AUDI,A3
926,Bledsoe,All,2023,4,CHEVROLET,BOLT EV
927,Bledsoe,All,2023,7,CHEVROLET,VOLT
928,Bledsoe,All,2023,9,CHRYSLER,PACIFICA
929,Bledsoe,All,2023,4,FORD,C-MAX
930,Bledsoe,All,2023,5,FORD,FUSION
931,Bledsoe,All,2023,3,HYUNDAI,IONIQ 5
932,Bledsoe,All,2023,4,IC BUS,PB10E
933,Bledsoe,All,2023,3,JEEP,WRANGLER
934,Bledsoe,All,2023,8,NISSAN,LEAF
935,Bledsoe,All,2023,4,SMART,FORTWO
936,Bledsoe,All,2023,6,TESLA,MODEL 3
937,Bledsoe,All,2023,3,TESLA,MODEL S
938,Bledsoe,All,2023,2,TESLA,MODEL X
939,Bledsoe,All,2023,2,VOLVO,C40
940,Bledsoe,BEV,2023,4,CHEVROLET,BOLT EV
941,Bledsoe,BEV,2023,3,HYUNDAI,IONIQ 5
942,Bledsoe,BEV,2023,4,IC BUS,PB10E
943,Bledsoe,BEV,2023,8,NISSAN,LEAF
944,Bledsoe,BEV,2023,4,SMART,FORTWO
945,Bledsoe,BEV,2023,6,TESLA,MODEL 3
946,Bledsoe,BEV,2023,3,TESLA,MODEL S
947,Bledsoe,BEV,2023,2,TESLA,MODEL X
948,Bledsoe,BEV,2023,2,VOLVO,C40
949,Bledsoe,PHEV,2023,4,AUDI,A3
950,Bledsoe,PHEV,2023,7,CHEVROLET,VOLT
951,Bledsoe,PHEV,2023,9,CHRYSLER,PACIFICA
952,Bledsoe,PHEV,2023,4,FORD,C-MAX
953,Bledsoe,PHEV,2023,5,FORD,FUSION
954,Bledsoe,PHEV,2023,3,JEEP,WRANGLER
955,Bledsoe,All,2024,3,AUDI,A3
956,Bledsoe,All,2024,2,CHEVROLET,BOLT EV
957,Bledsoe,All,2024,8,CHEVROLET,VOLT
958,Bledsoe,All,2024,12,CHRYSLER,PACIFICA
959,Bledsoe,All,2024,3,DODGE,HORNET
960,Bledsoe,All,2024,1,FORD,C-MAX
961,Bledsoe,All,2024,4,FORD,FUSION
962,Bledsoe,All,2024,4,HYUNDAI,IONIQ 5
963,Bledsoe,All,2024,2,IC BUS,PB10E
964,Bledsoe,All,2024,1,JEEP,WRANGLER
965,Bledsoe,All,2024,1,MAZDA,CX-90
966,Bledsoe,All,2024,8,NISSAN,LEAF
967,Bledsoe,All,2024,4,SMART,FORTWO
968,Bledsoe,All,2024,8,TESLA,MODEL 3
969,Bledsoe,All,2024,4,TESLA,MODEL S
970,Bledsoe,All,2024,4,TESLA,MODEL X
971,Bledsoe,All,2024,4,TOYOTA,RAV4 PRIME
972,Bledsoe,All,2024,2,VOLVO,C40
973,Bledsoe,BEV,2024,2,CHEVROLET,BOLT EV
974,Bledsoe,BEV,2024,4,HYUNDAI,IONIQ 5
975,Bledsoe,BEV,2024,2,IC BUS,PB10E
976,Bledsoe,BEV,2024,8,NISSAN,LEAF
977,Bledsoe,BEV,2024,4,SMART,FORTWO
978,Bledsoe,BEV,2024,8,TESLA,MODEL 3
979,Bledsoe,BEV,2024,4,TESLA,MODEL S
980,Bledsoe,BEV,2024,4,TESLA,MODEL X
981,Bledsoe,BEV,2024,2,VOLVO,C40
982,Bledsoe,PHEV,2024,3,AUDI,A3
983,Bledsoe,PHEV,2024,8,CHEVROLET,VOLT
984,Bledsoe,PHEV,2024,12,CHRYSLER,PACIFICA
985,Bledsoe,PHEV,2024,3,DODGE,HORNET
986,Bledsoe,PHEV,2024,1,FORD,C-MAX
987,Bledsoe,PHEV,2024,4,FORD,FUSION
988,Bledsoe,PHEV,2024,1,JEEP,WRANGLER
989,Bledsoe,PHEV,2024,1,MAZDA,CX-90
990,Bledsoe,PHEV,2024,4,TOYOTA,RAV4 PRIME
991,Blount,All,2019,4,AUDI,A3
992,Blount,All,2019,9,BMW,I3
993,Blount,All,2019,9,CHEVROLET,BOLT EV
994,Blount,All,2019,2,CHEVROLET,SPARK
995,Blount,All,2019,55,CHEVROLET,VOLT
996,Blount,All,2019,8,CHRYSLER,PACIFICA
997,Blount,All,2019,11,FORD,C-MAX
998,Blount,All,2019,1,FORD,FOCUS
999,Blount,All,2019,19,FORD,FUSION
1000,Blount,All,2019,3,HONDA,ACCORD
1001,Blount,All,2019,3,HONDA,CLARITY
1002,Blount,All,2019,4,KIA,SOUL
1003,Blount,All,2019,3,MINI,COUNTRYMAN
1004,Blount,All,2019,36,NISSAN,LEAF
1005,Blount,All,2019,8,TESLA,MODEL 3
1006,Blount,All,2019,35,TESLA,MODEL S
1007,Blount,All,2019,18,TESLA,MODEL X
1008,Blount,All,2019,8,TOYOTA,PRIUS PLUG-IN
1009,Blount,All,2019,8,TOYOTA,PRIUS PRIME
1010,Blount,All,2019,8,VOLVO,XC90
1011,Blount,BEV,2019,1,BMW,I3
1012,Blount,BEV,2019,9,CHEVROLET,BOLT EV
1013,Blount,BEV,2019,2,CHEVROLET,SPARK
